seq,timestamp_ms,red,ir,red_corrected,ir_corrected,time_diff
4203,219226,40852,100751,89.00728393290768,262.8881858261172,16.0
4204,219250,40906,100744,144.08562074256952,254.52953025576423,24.0
4207,219315,40910,100740,149.33702871518128,247.3750556723805,25.0
4208,219332,40901,100743,139.93409432909095,249.90657600943263,17.0
4209,219348,40874,100749,113.5852030311534,254.45872364423167,16.0
4210,219364,40899,100722,137.80294928870669,226.43026126753276,16.0
4211,219380,40889,100723,127.64823622618424,226.4007261242797,16.0
4212,219397,40895,100707,133.3939977808337,209.62905558011485,17.0
4215,219469,40895,100711,131.01845973549212,210.73348866437308,32.0
4216,219485,40906,100699,142.66551837617925,197.1246592580356,16.0
4217,219501,40896,100718,133.57404919605517,214.7376685327438,16.0
4218,219517,40888,100719,124.77345100415464,215.51370855087345,16.0
4219,219540,40900,100688,137.4412365478852,184.39493750470055,23.0
4220,219558,40889,100691,125.68327095747838,186.296335750641,18.0
4223,219626,40894,100665,128.4787002093587,157.3127817625219,28.0
4224,219642,40890,100675,123.25365983866229,166.23393685014358,16.0
4225,219658,40888,100650,121.97687859779626,140.35876977406335,16.0
4226,219696,40887,100659,119.31010896994144,148.8421191258083,38.0
4227,219707,40891,100632,122.69243016534232,121.2814016628666,11.0
4232,219803,40880,100591,109.1097413080283,78.29560969115363,16.0
4233,219819,40873,100578,101.41742984792644,65.05529860916867,16.0
4234,219838,40884,100588,111.58215598770764,74.49784471365082,19.0
4236,219886,40869,100564,95.56635160867648,49.572351850751815,28.0
4238,219922,40872,100562,98.38468255818876,46.71245979740626,16.0
4239,219938,40856,100552,82.18638912869201,36.45983502756108,16.0
4240,219969,40868,100549,92.98649877680886,33.421533805559434,31.0
4241,219992,40867,100548,90.78241709731824,32.55796327385997,23.0
4242,220001,40857,100546,80.3675496549113,30.358594045927703,9.0
4247,220112,40878,100546,99.16320422796088,29.34971278658093,31.0
4248,220135,40861,100485,82.20484911178158,-31.473105731940095,23.0
4249,220145,40866,100539,86.8120177955642,22.39425916804733,10.0
4253,220221,40866,100533,85.15189290917148,15.76678279219999,16.0
4254,220253,40864,100515,82.80305779364862,-1.5680114722376566,32.0
4255,220269,40865,100484,83.15059247744304,-32.55257318116676,16.0
4256,220285,40872,100518,89.41003497997319,1.06136458054409,16.0
4257,220310,40873,100541,90.16739191956547,23.88430994317404,25.0
4260,220358,40870,100516,86.42162848032338,-1.1697612664712906,8.0
4262,220409,40863,100497,77.76842760699728,-19.27976079198852,31.0
4263,220425,40852,100492,66.22070183542176,-24.11989160182901,16.0
4264,220435,40857,100488,71.11035612290506,-28.168328596732664,10.0
4266,220491,40863,100456,77.0881800245987,-60.03142513137727,36.0
4268,220527,40857,100448,70.03150681227578,-67.09128970073115,16.0
4269,220543,40864,100441,77.10608379227482,-73.93723577446069,16.0
4270,220559,40845,100431,57.86021819499192,-83.61193177363279,16.0
4271,220582,40860,100437,72.87265323450777,-77.1292328625816,23.0
4272,220607,40854,100425,66.46973565282535,-88.73627933737531,25.0
4275,220674,40865,100427,76.0330270546036,-85.36037402467991,27.0
4276,220691,40842,100447,52.88355242226827,-65.14875374350206,17.0
4277,220707,40847,100439,58.13603872532245,-72.56656801337947,16.0
4278,220723,40852,100434,62.09832205842457,-77.18651221387258,16.0
4279,220746,40869,100434,79.07421309862707,-76.94458926647565,23.0
4280,220768,40866,100445,75.7989302896937,-65.70234656467301,22.0
4284,220844,40856,100427,63.94228332937035,-81.9803793873673,16.0
4285,220860,40860,100439,67.26844885922038,-69.83898253086727,16.0
4286,220898,40858,100428,64.74073271587258,-77.15726689592702,38.0
4289,220942,40872,100423,76.90989943287097,-82.87365324731607,4.0
4291,220981,40856,100420,60.29587669260619,-84.94649318023974,19.0
4292,220998,40855,100424,58.99616598411777,-80.55127431035024,17.0
4293,221032,40853,100392,56.70795382917678,-111.99803153482596,34.0
4294,221055,40850,100405,57.14627498987659,-103.46795101523858,23.0
4294,221055,40850,100405,53.46170873386848,-98.65603798446357,0.0
4295,221075,40861,100408,67.82796591876087,-100.1193252825365,0.0
4296,221095,40864,100429,70.4963760229962,-78.87816009356598,0.0
4297,221103,40850,100410,52.5423853780125,-92.63343744237648,8.0
4299,221140,40847,100410,49.30206917771626,-91.27949336897166,17.0
4300,221172,40861,100394,63.08346794272643,-107.0455744755616,32.0
4301,221179,40860,100399,61.85195957186383,-101.50614696490746,7.0
4303,221220,40856,100379,57.353169119655,-120.13505524794796,21.0
4306,221292,40855,100367,55.17815415938588,-130.3156637909564,32.0
4307,221308,40821,100348,21.371717563299185,-148.5375532117997,16.0
4308,221324,40857,100364,56.919169624326,-131.8034571766917,16.0
4309,221354,40873,100362,72.49227269732675,-133.2107805125197,30.0
4313,221430,40860,100368,57.96410104350698,-124.81327430834423,16.0
4314,221446,40867,100363,64.80795684452694,-129.26117673240677,16.0
4315,221462,40874,100374,71.48623218910056,-117.80532721840407,16.0
4319,221550,40880,100373,76.29114705631315,-116.50145894946836,28.0
4321,221587,40878,100368,73.24286280390523,-120.31001345975002,17.0
4324,221658,40881,100383,75.23627423844523,-103.54230471959356,31.0
4327,221716,40873,100375,66.1864765571008,-109.77483419364506,18.0
4328,221734,40873,100473,66.24580587130077,-11.850987763157272,18.0
4329,221750,40869,100373,62.61859581092365,-111.41435055752235,16.0
4330,221766,40873,100372,65.8719979103408,-111.80194398021712,16.0
4331,221789,40886,100381,77.87662706651082,-102.2807709752879,23.0
4332,221813,40887,100393,78.47966844398093,-89.90156745631431,24.0
4335,221874,40898,100394,88.05928138486544,-87.39803079423409,21.0
4336,221890,40899,100399,88.71940985320855,-82.01325171984634,16.0
4337,221906,40889,100397,78.29022727535953,-83.6075322675645,16.0
4338,221922,40898,100414,86.97097867024536,-66.15366534519588,16.0
4339,221946,40890,100403,78.82831361841357,-76.87304704165331,24.0
4343,222021,40919,100375,106.05742067460496,-103.31833489064364,15.0
4344,222052,40897,100386,83.10533359293348,-91.53799116026325,31.0
4345,222068,40916,100354,101.63328867168325,-123.1204675403733,16.0
4346,222084,40906,100378,91.12739523179702,-98.69294942746296,16.0
4347,222116,40903,100374,87.7879475434204,-102.1925789164746,32.0
4350,222179,40884,100381,67.66491104639077,-93.69945366422984,23.0
4351,222195,40995,100390,177.80517786983629,-84.37429449069418,16.0
4352,222211,40910,100342,92.38340579179383,-131.74702963821105,16.0
4353,222234,40901,100385,83.14050333231235,-88.23767350717972,23.0
4354,222243,40897,100406,78.71612707553598,-66.89619486586585,9.0
4358,222320,40913,100384,91.55167100774258,-87.56436485050152,17.0
4359,222356,40938,100400,116.66036340989147,-71.23867097303943,36.0
4360,222375,40922,100429,99.84035859329308,-41.86038159035056,19.0
4361,222388,41000,100412,176.90020072062316,-58.65280724306186,13.0
4363,222425,40931,100419,106.85456505478209,-51.31527848323687,17.0
4366,222481,40927,100420,101.74719447467048,-49.164031858810766,16.0
4367,222513,40931,100413,105.34412015719856,-56.11007784343104,32.0
4368,222529,40929,100422,102.36337702910144,-46.85999167398463,16.0
4369,222552,40931,100407,104.05942940260329,-61.44883239138922,23.0
4370,222562,40926,100416,98.8261533997904,-52.121431994153504,10.0
4372,222604,40932,100412,104.11136628169928,-55.447612481508806,22.0
4373,222638,40935,100421,105.9062697861642,-46.19365056787389,34.0
4375,222674,40935,100430,104.6619316068455,-36.77823128906287,16.0
4376,222688,40922,100439,91.52334935043504,-27.70178426277574,14.0
4378,222734,40937,100419,105.60745241339978,-47.44007004570529,26.0
4380,222770,40941,100392,108.11655540711112,-73.82483192629584,16.0
4381,222786,40947,100389,113.70011806203276,-76.3019381471842,16.0
4382,222802,40934,100376,100.15452480764776,-88.7134893196531,16.0
4383,222828,40927,100352,92.97557413764358,-112.16680288708808,26.0
4386,222885,40926,100341,89.84957478149056,-119.63615424933069,17.0
4388,222924,40916,100332,79.03127027084167,-127.40674906656768,19.0
4389,222940,40925,100325,87.5926527655048,-133.7417030184062,16.0
4390,222971,40924,100319,86.16122834768805,-139.04998220049873,31.0
4391,222988,40919,100323,80.72445826423319,-134.3918699820387,17.0
4391,222988,40919,100323,84.14364287089376,-139.26648462024235,0.0
4392,223008,40918,100358,82.68596393831199,-103.7657239714326,0.0
4393,223028,40928,100358,92.1803567151358,-103.2675347925087,0.0
4394,223044,40937,100355,97.24933531535795,-101.00841866808663,16.0
4396,223095,40930,100335,88.31930060934646,-119.85451729608644,31.0
4397,223111,40942,100309,100.32865314691246,-145.50389575346298,16.0
4398,223127,40932,100360,90.53829708399957,-93.92613553362663,16.0
4399,223144,40927,100375,85.23016977267501,-78.47214964084141,17.0
4401,223193,40951,100360,107.9947413735077,-92.7099627107263,29.0
4403,223230,40945,100374,100.51246499763164,-77.85054821647596,17.0
4404,223246,40950,100370,104.95522190820935,-81.21438227268821,16.0
4405,223262,40942,100373,96.59539985786694,-77.789997018609,16.0
4406,223290,40950,100368,103.81581235550505,-82.41045104468022,28.0
4410,223372,40950,100388,102.20348715825678,-61.26718049347576,22.0
4411,223388,40956,100405,107.53472820078082,-44.37206704217438,16.0
4412,223404,40965,100407,115.72528627947032,-42.23623968714388,16.0
4413,223436,40975,100405,124.7584940441143,-43.369227772315504,32.0
4414,223461,40976,100387,125.44386070643952,-61.07230536933566,25.0
4417,223506,40969,100398,117.12140856763284,-49.59940908259569,5.0
4419,223542,40969,100383,115.5789098182642,-64.19811975330194,16.0
4420,223573,40973,100376,118.95563116615466,-70.79952179940058,31.0
4421,223594,40976,100370,121.3461116266144,-76.32789259311029,21.0
4423,223628,40957,100386,101.28530903529398,-59.52335279113268,14.0
4426,223684,40972,100338,114.17700843122648,-106.34845986548434,16.0
4427,223715,40959,100346,100.78609638386598,-97.53176005681524,31.0
4428,223739,40967,100378,108.5746267220878,-65.22721179842151,24.0
4429,223747,40972,100343,113.06780723147916,-99.7516919405881,8.0
4434,223845,40980,100356,118.54607799516728,-84.4396764002327,18.0
4435,223864,40980,100359,117.26978232750632,-81.02134693121539,19.0
4436,223889,40971,100361,107.97331198443788,-78.91570221283757,25.0
4438,223923,40999,100380,134.5018993507976,-58.81325917556104,14.0
4441,223981,40993,100387,126.23918599302284,-51.23334925540853,18.0
4442,224015,40996,100403,128.50069826210233,-34.75607531389046,34.0
4444,224040,40999,100390,130.7636096798282,-47.40792923302503,25.0
4443,224040,41043,100397,175.4195796890248,-40.637513535749136,0.0
4448,224122,40998,100388,126.9325332750824,-48.39347668892452,22.0
4449,224157,40998,100406,125.70817568126137,-30.10614675196788,35.0
4450,224173,40995,100402,122.59670458487852,-34.45640149496763,16.0
4451,224196,41007,100404,133.62442296222713,-32.06712468462069,23.0
4452,224204,41002,100402,127.84502902704902,-33.90078924637642,8.0
4454,224245,41002,100396,126.68074526553671,-39.647749688243046,21.0
4455,224270,41000,100395,124.35645044215062,-40.35330799931281,25.0
4457,224309,40988,100378,111.59754874991263,-56.78266554983542,19.0
4458,224325,40991,100379,114.01111256422556,-55.45617914071397,16.0
4459,224348,41003,100361,125.31818457887871,-72.93410261937677,23.0
4461,224394,41010,100353,130.94404825136803,-80.03959658340139,26.0
4463,224430,41001,100360,120.49367788715485,-72.60098442539399,16.0
4464,224446,40996,100350,115.46718649529988,-82.48965944691304,16.0
4465,224462,40993,100359,111.8260223967926,-73.10799586905674,16.0
4466,224486,41003,100352,120.53332539740984,-79.39626803726279,24.0
4469,224552,41003,100349,119.55255680146249,-81.43378363178411,26.0
4471,224589,40997,100350,112.01220987808344,-79.39028093834062,17.0
4472,224607,41004,100365,118.73207937193992,-64.03476379152612,18.0
4473,224623,41005,100350,119.19687899147851,-78.70068901024356,16.0
4475,224665,41010,100354,122.78035512971552,-74.10579672835702,22.0
4477,224714,41006,100359,117.66595052520236,-68.43212089917502,29.0
4478,224733,41006,100359,117.43579486476452,-68.21746939784221,19.0
4479,224752,41017,100361,127.74334507558382,-65.67743153069766,19.0
4480,224769,41000,100349,109.98141322764474,-77.22572608105463,17.0
4481,224787,41007,100349,116.36518624987517,-77.00378711023383,18.0
4483,224840,41017,100363,125.12045726062824,-62.26915925320772,33.0
4485,224878,41012,100376,118.9940439586269,-48.41013129368967,18.0
4486,224894,41027,100464,133.61492162829364,39.03999217629095,16.0
4487,224912,41006,100355,112.259656876285,-69.76446986695233,18.0
4488,224929,41021,100375,126.61355964008946,-49.575017031574816,17.0
4489,224955,41022,100367,126.83521394288672,-57.344929747898206,26.0
4492,225021,41023,100379,125.36400803853758,-42.7184893842641,26.0
4493,225038,41027,100364,129.14796610958302,-59.32323614610205,17.0
4494,225056,41018,100370,119.56740240499998,-52.99774669268016,18.0
4495,225074,41021,100368,121.97483163011182,-54.663542986670166,18.0
4496,225097,41035,100361,135.320319996772,-61.27668527468406,23.0
4499,225142,41017,100353,115.00738352414191,-66.58325178263476,5.0
4501,225194,41014,100318,111.66732869593096,-101.98215058833708,32.0
4502,225210,41013,100359,109.97272390302167,-60.37222235443544,16.0
4503,225226,41019,100354,115.08753973012472,-64.96383723448801,16.0
4504,225241,41023,100334,118.40397497264894,-84.58235287886122,15.0
4507,225318,41019,100350,112.76559206655588,-67.7124219899936,37.0
4508,225334,41009,100362,102.36901070971848,-55.47528011213278,16.0
4509,225353,41012,100347,104.82021454809632,-70.17030770769556,19.0
4510,225369,41019,100347,110.75069944549942,-69.64531373952502,16.0
4511,225393,41014,100349,105.87131204431444,-67.24667843563343,24.0
4512,225421,41017,100347,108.44161799803636,-68.88975800248218,28.0
4515,225480,41021,100343,110.61415774959768,-72.03038230234682,19.0
4516,225496,41051,100446,139.96207820661647,30.714546528160035,16.0
4517,225512,41036,100354,124.25994329041664,-61.03889990872207,16.0
4518,225528,41012,100350,99.53055312668668,-64.77869567774434,16.0
4519,225542,41011,100349,98.15049382565589,-65.41634525202798,14.0
4522,225605,41011,100341,96.79912831741515,-72.40998941243326,23.0
4524,225642,41010,100373,94.60540490441994,-40.190210204269,17.0
4525,225677,41026,100376,109.85367324170326,-36.68622087964387,35.0
4526,225701,41029,100373,112.05651401152804,-39.50770921095093,24.0
4529,225745,41015,100369,96.19792467491882,-43.14951549579203,4.0
4532,225817,41028,100361,108.02107987549202,-50.27082420802196,32.0
4533,225822,41024,100386,103.47819581976955,-25.196130572059403,5.0
4535,225879,41003,100358,81.66442000490096,-52.64942103092797,37.0
4537,225922,41007,100356,84.73337736798696,-54.141503011974834,23.0
4538,225938,41003,100417,80.14234018413175,6.947057721511627,16.0
4539,225954,41017,100282,93.60879594506105,-127.36526938499313,16.0
4540,225970,41006,100323,82.24408515223617,-86.10029908297018,16.0
4541,225993,41015,100314,90.66240960386408,-94.79836454722876,23.0
4542,226004,41015,100334,90.13967849308597,-74.39016731837478,11.0
4546,226083,41004,100307,77.70767632314315,-99.50332993566508,19.0
4547,226114,41001,100291,74.66523338663302,-115.12659490495152,31.0
4548,226130,41008,100305,80.80673160831788,-100.02202535472384,16.0
4549,226149,41014,100313,84.97800059110159,-88.68931900608004,19.0
4552,226216,41004,100310,73.70586403786886,-91.93580314484468,27.0
4553,226232,41007,100326,76.3210736806884,-75.56447192567619,16.0
4554,226248,40995,100321,63.99820727529889,-80.16999736260375,16.0
4555,226264,40992,100303,60.69195520194055,-97.68749517233852,16.0
4556,226281,41007,100330,75.31223438894243,-70.34240549303111,17.0
4556,226281,41007,100330,79.42191404431809,-74.95814420263385,0.0
4557,226301,41003,100333,71.01632225188713,-67.00244126742584,0.0
4558,226321,41017,100314,88.72088482668282,-90.13881557895398,0.0
4559,226341,41017,100331,88.33854853815565,-72.7697533029709,0.0
4560,226374,41020,100329,87.0099006542742,-69.74960940147945,33.0
4561,226390,41011,100329,77.6125237008493,-69.64801993346859,16.0
4562,226406,41010,100327,76.6628170690619,-71.30578628518302,16.0
4565,226467,41001,100353,66.48752469076719,-44.52064243942297,21.0
4566,226485,41001,100341,66.16943525460748,-56.23217537313968,18.0
4569,226551,41012,100348,75.5336677895854,-48.329260518468246,26.0
4570,226568,41031,100349,95.06191512020452,-47.23961628422672,17.0
4571,226599,41019,100365,82.41411234012017,-30.83495430980644,31.0
